6292 105065
6956 86929
8011 65899
10143 1238
1217 36975
8130 18613
758 7708
9902 10137
7574 61116
5957 30215
7576 70681
6603 679
2173 57299
7234 4218
5955 23309
7915 75808
8578 7850
6052 57265
8079 18416
5980 3920
6277 349
9688 51309
8751 2923
7199 2767
2759 86793
5500 4458
417 588
3273 73876
3917 13732
581 20735
2489 3435
3554 64375
5590 29248
8556 93333
3089 8225
1336 3567
399 17170
1605 12001
1836 6411
399 1453
2989 79670
6329 20813
1386 105948
8739 35887
1416 41455
5350 14811
10431 11534
4893 4206
712 15014
8950 2767
9893 69700
2272 29519
6879 84776
926 22074
9235 11489
9304 4984
399 80799
352 15774
3363 13147
5935 45137
10737 15700
2177 57615
4505 863
6560 35291
5743 94013
3941 18227
2373 32877
3395 78790
6061 3481
8035 14085
10362 926
8656 43983
267 6434
6449 26762
3866 89892
1127 15518
5668 10034
8187 61831
8067 170
4080 28847
6217 101573
7923 76625
9654 37237
1161 985
10472 46992
1645 46157
5227 6772
8913 12828
4079 848
3830 68428
9271 92728
6057 529
4801 19406
3446 63409
864 27665
3512 16808
2841 22611
1063 20472
5170 38396
1032 31755
3446 51341
204 4998
8768 109619
6566 28291
3064 1351
9633 46648
10387 52854
1898 11141
3197 49945
1204 36676
1135 4468
6256 3601
9328 75625
8138 6717
19 1747
9456 9285
9731 52235
3830 39752
1033 5607
10339 46730
5697 69082
2686 45585
9043 69066
2728 22461
2424 2855
226 13712
5595 3567
7565 382
4201 85515
6615 855
3446 17901
810 7276
8933 7411
7378 29191
9164 110457
5636 3399
4406 310
595 22023
7429 3136
7437 60494
3453 1068
5166 4934
6846 11324
4132 105
9221 53908
1786 50393
5258 82384
10174 12271
9231 84939
1607 46968
7284 1484
1405 24796
8533 296
7707 5912
6662 1993
3279 96410
9403 6957
8628 18316
4450 5793
3605 64585
4710 75305
3133 10284
7193 6974
6426 107527
444 9545
5851 175
5959 167
1487 4522
7199 9106
3732 3337
8739 62161
3616 64861
7170 59086
3823 2303
8292 3003
10398 46477
6985 79335
3830 107040
5468 31316
8192 2813
7916 21799
8554 93309
10209 3190
9876 3245
8641 3613
10538 34832
3961 19765
6118 2257
9039 558
6341 107300
5005 50956
6153 100893
5170 1013
6286 86115
6337 86848
3830 36828
3502 5512
7229 3169
3349 72
8053 1846
3085 42793
4828 29646
8422 2232
6981 39965
9690 33655
1500 17785
465 1435
9955 99492
7138 28925
5052 7471
10138 48118
8482 8615
7195 58008
5850 1430
2426 701
2669 7166
5290 22072
10353 2896
2107 38849
1680 44380
3881 90049
2761 6784
2223 723
9163 23149
7388 61903
941 905
399 28640
3585 38223
8095 1126
4794 8699
3178 95470
8923 43791
3616 3971
6423 7975
7643 8037
7067 1256
3133 82270
7574 18074
10735 25965
5895 18443
5102 12006
3420 19827
6633 108022
8862 13114
1222 37065
581 7687
8426 10878
3450 81549
7013 30498
2415 2551
3830 107031
6021 80999
6073 963
9955 99424
3085 25903
9120 21910
5534 10652
1481 43481
8040 55268
8641 10428
4017 103050
362 13696
1493 4060
2262 57007
5249 15143
399 23309
2709 45096
5227 4748
9678 19041
7915 17633
4354 2712
4324 36261
7199 18811
581 12824
8808 37368
2979 91508
1409 15804
1878 12142
7255 93062
5717 103579
5068 84626
3160 37378
1815 54450
3446 44965
399 75312
3681 23085
4541 44787
7094 82989
3146 20427
19 580
6155 9937
5955 39051
2668 31931
7812 59084
4753 7835
4014 1107
8821 72587
8611 558
10435 30119
4468 4048
8199 74349
6197 20236
2496 62887
9247 110576
4069 15260
6633 108052
314 15323
8605 25332
6207 25055
2989 91751
972 29996
3830 69302
9201 32036
419 9185
5052 50470
6442 87959
9633 15903
137 3596
252 1428
9845 98355
6689 2101
3603 64539
10584 33073
2173 24260
9255 7813
6863 43039
3716 65716
7709 52611
3064 2163
370 16134
1456 1233
6914 269
9430 506
4916 2231
837 26050
1386 106004
9633 95012
2785 28
5231 70540
2175 1105
1702 34197
399 90584
1377 38881
1732 37653
3687 85797
4415 1290
2212 27687
5252 25631
9043 15893
8337 29394
9633 3922
4323 1571
10138 48068
2122 1068
7902 45804
4071 770
1222 37290
2214 13963
3830 56690
7716 1697
81 2376
2366 21977
4406 260
9276 8834
5350 347
6692 531
246 5922
1454 42808
4178 848
1831 49973
2522 9011
3830 57701
9170 99022
9921 20075
7094 8160
9772 103544
354 15859
7842 24244
2373 1887
4757 82180
9234 39334
110 11945
3830 67682
7971 106201
5955 97588
4456 34017
6118 18428
6914 85685
6113 14725
9190 110490
5021 67857
6154 20727
6705 8076
4557 75004
8522 93130
9116 98604
4567 101433
841 174
9176 1729
3913 6754
2788 87454
3681 33851
2212 58242
8646 104833
2974 1684
5568 92325
925 15766
10087 54329
5031 51028
7276 43575
7765 5063
1810 50747
9773 31511
7115 26037
68 2041
1204 36715
2007 8439
10045 108718
9016 12495
1985 54151
4324 15165
6072 3067
1611 708
5324 88055
4048 42930
6379 107443
4809 13
5045 8501
10443 20285
9279 110786
7452 13341
6210 35177
4744 47503
3929 5669
942 2624
1121 34950
3052 526
9130 98768
7013 35697
4804 4901
8042 3640
9648 95213
903 3464
9544 84003
7199 5845
9142 566
6373 11110
6838 2382
10199 43360
8107 38152
8888 2965
2730 972
7285 108607
10049 34970
411 9089
6179 101180
9824 93377
1591 46540
208 13090
203 4956
6914 1455
6412 9761
1641 47492
864 27198
7285 105542
298 1528
5955 98453
6021 7520
9633 34929
7696 4704
2139 1395
10463 4526
1209 11406
9955 99388
6191 25023
399 25920
2325 59744
10397 52985
2596 22797
7807 20595
9245 56334
3487 7655
4173 84816
4965 53049
7946 48279
10563 32680
6113 2698
8739 109573
10703 106409
7701 71255
4704 34416
4906 2498
9859 6450
8952 85675
8639 61272
3391 7036
8268 96626
9907 15656
10058 54097
6633 31596
5955 107232
3830 12879
1162 831
7952 16512
6365 28185
6647 8918
4240 9300
2680 1687
4921 10401
10095 47092
3952 70360
7389 32230
6633 108089
466 106639
5939 73018
9633 46331
7532 15679
2618 71676
9847 53350
9232 7956
4322 81699
2034 34225
10146 42382
2447 2516
10309 2624
2718 77315
10211 28099
10104 47248
9046 83113
3739 87036
6407 4734
10564 1515
4788 3363
3119 94549
3965 73741
8640 94429
1501 11281
10138 48038
3616 3843
9835 1836
10040 3265
6359 87153
10724 43806
5446 5204
5955 7588
789 175
4943 1777
4206 55326
5860 17795
9043 97755
925 3543
4665 10561
9018 32125
1569 26290
5566 102012
10017 12032
1526 45029
6970 64377
7874 74449
8414 58727
8060 34347
7544 28789
9745 61624
2255 2624
6925 52050
8285 12031
7883 74927
2037 13120
1658 47822
5944 6293
5522 91673
7842 67759
9182 30170
2793 77376
10593 533
6460 88203
7471 62266
9766 35388
6556 39860
1439 42415
9954 36531
9887 16153
8080 108965
1501 16006
3896 70186
9288 51624
1641 54280
399 87109
2532 4142
399 42076
411 16898
4872 4877
4726 31252
7235 56474
7140 43513
7519 1559
2690 5722
4365 77307
3328 1008
4543 80194
7574 43763
4431 4990
7329 6601
2720 35290
3830 23237
2525 4234
3830 20745
3402 62415
1135 31806
972 30066
119 5245
5083 4211
3944 70305
8313 73073
8808 109720
10310 34681
9674 1128
9727 97402
451 17563
7083 52224
1878 52041
2645 30998
1576 35720
9270 99567
1494 17133
7916 3765
10431 37214
4591 10560
6412 74348
2272 3645
3873 33631
2063 56309
7029 39939
2400 27448
3200 1464
399 25722
3728 27953
9181 1921
2804 76246
3226 34617
6865 58816
9943 23937
706 24022
4169 16084
3987 70549
10073 383
5398 99717
6363 996
8426 17188
6582 4810
203 813
4324 81713
5134 46595
3197 5561
3830 2069
3058 44020
5384 11296
7679 39249
9255 105936
4492 12080
5213 101078
862 26943
6341 48063
8422 92234
674 23429
4741 14308
5955 98595
9043 593
3616 64740
6540 6950
1126 26481
598 22103
2044 55789
5237 310
5955 107
9675 68919
399 3764
6970 28390
3814 69882
2741 4045
9548 1930
4995 855
509 18589
2346 39465
1392 10720
952 7728
10049 35878
4476 5508
3326 7888
3698 8126
3454 15839
5540 44136
8292 109376
3830 69608
1226 37356
2674 37925
2606 439
4351 487
10645 40950
9893 29254
5431 90350
7307 63986
4201 85348
1526 44967
5801 67562
2451 29092
4075 59925
5387 310
9633 94860
10104 47257
6997 81489
1651 22534
95 178
3272 45320
5095 79900
6320 31045
3673 1544
9563 101350
5874 3435
5646 76628
3392 8886
5757 6521
3616 65011
3732 14008
1610 1394
7356 65202
561 19979
153 12555
5442 8451
2932 61026
5227 4613
5185 23189
6860 2015
2772 1455
9420 7472
5395 357
9460 18230
10008 3971
9163 9753
9605 16844
3830 67665
697 2168
2833 38189
3085 2210
10156 32461
6247 102013
7640 33957
9279 91328
7067 15423
4909 3562
4679 81445
1744 49803
3253 84249
6972 26115
3446 63500
5806 85673
2197 25535
2214 9608
879 4747
10076 14194
9633 95036
5737 1736
8658 723
4675 15974
4657 80942
4365 77278
2754 47074
10347 51931
6054 3076
5424 100007
8329 96650
6721 79050
9099 1456
3477 63975
10539 8442
3830 67424
7285 22658
3175 42064
3966 404
6193 6264
4491 46116
9665 10891
560 19956
399 52774
7219 92624
7772 44801
9112 14494
10518 18208
9532 56343
10558 21850
3448 6416
9877 67283
9773 79870
8292 82274
89 2572
399 64652
5737 4530
5979 6791
6061 41760
10041 29428
7463 66166
6493 83623
6023 3972
4476 11573
7112 44480
8138 49430
7094 82986
800 25606
3848 16771
8295 8026
6942 3981
648 22951
7356 65191
2680 29230
1500 44430
7207 3258
3450 31640
6981 87576
10218 18808
9277 110772
399 85432
6743 21168
6285 24188
5344 13807
2913 2799
1607 46973
6613 153
5386 3161
3909 14998
3160 4210
8318 96508
1232 37504
10613 40836
8095 1297
3309 5769
3175 95438
2606 71452
4595 935
563 13837
2686 31286
6523 107698
3140 13120
10203 49395
6689 17791
119 3134
5183 64515
137 12193
7962 1589
7576 70679
758 13601
8175 27106
3973 40439
4778 67653
2158 14301
7218 18289
6658 310
396 238
10333 1510
303 7089
4675 102875
5259 39621
9438 13272
298 15016
6831 360
6493 105566
2024 55036
5239 56579
3382 33670
5031 1753
2433 60
713 2532
864 27367
5056 43733
7574 60745
1824 13024
8820 52833
1135 6557
9166 36040
2976 9752
864 27156
226 13858
9043 97585
422 9224
9300 50291
3616 64714
5955 98622
1386 11056
7123 862
6937 3015
5757 20911
399 28890
7796 3378
10463 18901
8585 15657
5742 11005
6550 73797
4878 16038
1879 45150
399 7418
7236 76883
5423 24401
1452 42781
6354 87098
4311 6919
6054 75771
3616 54915
581 21541
8505 90617
1796 1138
1145 12433
3830 66575
8893 109990
6090 100311
2898 831
8111 109026
5126 4085
3616 13005
3965 102030
8061 108936
1658 6056
6826 1746
6970 38045
5227 101665
7429 60167
5095 19398
8002 77362
5441 63820
1557 9871
4392 5211
3830 68171
7842 35565
399 3999
794 25514
6051 15014
7842 1513
6694 90777
280 1321
9955 31500
6633 20137
3732 79730
399 46988
9947 166
1313 4092
7797 1332
8914 96817
9433 13426
6366 106529
10431 16203
7110 83210
6934 12045
6633 11477
9964 7065
1893 52433
9 332
2040 37324
1157 35756
5919 10866
5150 86421
6113 14072
4540 13418
9284 43104
8943 28
6299 30398
623 162
4272 21140
6617 5115
5955 21681
7328 9096
8728 23533
925 29062
3813 279
2997 92524
3085 76274
6412 46973
6371 10722
399 13591
7007 23321
1288 4047
5136 84020
1283 38595
9893 104304
8902 4830
7144 1030
2349 18432
2063 10336
1161 35924
3166 7876
2173 10500
9866 18778
399 6728
5126 21709
4062 103277
2707 75385
1027 31507
1241 167
5566 30912
4225 60
364 8231
8421 9127
263 6359
4226 7868
3503 64132
6577 39376
5295 88761
8787 8410
7771 10472
714 10590
6113 779
1234 10195
8695 63
7697 40194
8398 856
1779 50299
4476 41396
2101 6781
3399 8417
4727 81727
1495 11992
763 634
977 30562
6953 86817
5568 56624
2997 92825
2728 3967
3916 8675
5170 1464
4999 28853
6484 3980
7338 64331
4206 32388
2396 26065
1386 4074
3931 14005
714 12504
4389 8888
399 405
9549 97162
7218 4636
1089 3112
2659 2494
5359 4881
6052 92961
399 35046
6499 3417
862 26841
3446 30293
3695 65397
5031 3849
10475 53907
496 10506
5705 7599
9952 104696
6633 13405
2953 51754
497 10748
8687 105259
8612 4494
5783 16989
5589 11737
3202 20773
3052 21060
8829 16805
2093 8971
3830 67231
9355 19374
1143 35370
7523 68463
7424 8436
3316 96940
3830 29015
7988 7264
8675 12856
9983 6677
6891 25362
4460 39445
3830 9319
1142 7971
9348 4599
10095 34660
3085 1700
7193 5252
2022 5146
3830 34870
3689 85818
5540 101591
3367 3209
1945 29616
5034 84828
6633 40668
6934 2923
7317 1154
4927 97043
9265 915
6267 2859
7104 75136
3830 64626
1222 4420
2173 57313
9182 9290
9232 1547
3732 3378
1120 4760
6071 24142
2087 56540
10045 111274
7971 3291
4160 23676
7579 24495
6865 45952
5955 64653
5957 16216
5719 3182
8760 1711
7754 314
3966 20042
10320 51681
572 20515
3716 54223
7448 4304
7193 52957
9983 5607
10629 40895
399 13313
6740 52952
8433 76287
6987 5101
5955 84709
8974 26290
4432 90906
142 3650
4770 49160
8986 96989
6688 7652
4951 50559
2862 7995
1702 6799
4956 82394
9331 17548
1160 35872
7091 89234
399 34071
3119 94540
4278 56
6701 63918
64 11328
3830 63459
3965 101797
6366 2856
9773 103588
252 558
5755 90992
3023 68521
5971 2278
7207 76377
7880 387
6154 84669
4892 26580
7471 43019
6254 46925
8713 29175
5482 14779
3126 14035
4085 39613
9981 3940
7240 75156
9451 324
7574 60930
9482 22568
2495 62612
8103 26535
2916 40288
7842 29723
9917 46372
7590 63761
8073 4939
2056 11369
10654 41036
4739 2855
4726 49442
399 34562
8090 13782
2766 76139
7452 4492
1451 2437
5186 38449
515 18721
8292 109293
7866 60491
864 1887
184 2551
10310 32166
9772 880
5679 10013
4122 71435
9977 11871
399 24119
112 87600
3112 23494
5955 34597
10235 23465
5596 20961
7856 74320
229 13887
7366 6939
7945 105268
9337 30398
6022 99227
4243 531
6113 39539
3329 92897
2496 62891
2997 92697
306 7186
1921 1210
1934 12914
6923 19594
902 28604
6004 37661
2356 59949
8305 99102
9633 239
3097 65830
3349 4117
9755 53989
6863 129
7337 9888
9549 5792
1606 46793
8578 41595
7161 91582
10639 6617
879 28293
1430 42313
6274 73060
399 64565
3838 14983
10379 22696
1822 40394
8292 9392
501 5701
4943 2974
6459 40284
3897 22627
3828 5812
1232 90439
5006 79569
6673 15128
6111 83342
5158 6900
3188 41267
399 41423
2971 16307
4883 53228
9633 47720
581 21565
6054 99708
3931 90893
4531 480
3830 69038
3925 45814
255 107
4596 67511
10288 45170
8529 21854
10698 55945
572 10052
2038 41842
1551 1517
3002 10746
7842 60104
777 15
2686 2818
2989 19222
6865 78546
399 5932
6649 57834
2384 10045
3947 3484
2054 56006
2249 3364
3758 66077
8821 57168
8725 1777
3349 52679
4347 62526
9221 9195
10339 37830
6865 78249
7104 904
5232 33019
3456 1513
8742 20291
1365 105890
2191 387
3757 24993
9930 21259
399 29263
5277 2532
6633 46385
1649 47634
10667 50498
1187 36392
6978 87522
8040 88864
6693 84645
3681 73127
9955 51337
7782 34792
888 21648
5281 28284
7077 400
10332 22264
6967 10010
2546 8075
6491 5678
8649 83467
4995 7275
9047 91298
2933 808
7336 481
9635 8646
9684 808
10073 54948
9822 2129
4043 70973
9965 7601
9043 97803
2713 42029
8341 6698
6142 39967
10613 40838
6633 8917
4899 6493
4982 85470
9080 7132
5108 29770
9016 3562
4113 2948
5998 13113
8739 509
546 10676
4277 19337
3830 67909
8751 2796
6633 55921
8022 13071
905 4473
3199 5495
7875 74543
563 10284
5626 310
469 1887
9708 5159
659 23182
10715 44694
8821 6047
9434 56982
6502 28893
2212 58356
7431 20769
10346 7935
5946 97379
7335 3212
9221 5472
6900 28743
1916 53009
9995 18045
9461 4470
6842 6820
5570 30190
9675 84629
9232 110547
2946 20260
874 28203
3941 76717
3830 68230
9436 77924
9373 3449
1059 32615
8854 6344
1222 37141
630 22658
3881 16807
1205 6469
710 1394
4945 12060
7094 83022
6336 17036
8040 15761
4442 4458
4221 10380
1058 3435
10154 48536
9116 110397
6207 40452
4375 89930
4147 3304
8022 2929
7471 3578
6154 9313
1936 34771
206 5078
4861 81221
8829 22389
6892 856
7307 41847
2408 61212
4931 23133
8678 105155
2496 61511
5142 19520
399 30225
4740 15469
5204 101018
2871 1850
7130 4155
1481 37006
3552 64356
5294 28331
8644 104772
2693 59973
1853 51606
3359 6162
70 2112
2398 7287
5729 10518
1853 1368
5209 3030
8148 29972
3224 95974
30 960
3758 3057
9456 111112
208 13180
8205 16064
2444 37272
1050 32382
9249 53958
9854 16940
7567 7556
2728 23252
2754 76080
9531 23562
3830 25842
3261 51441
2586 13
10120 36747
7104 5795
4448 13944
3830 68045
280 526
10558 32439
5986 17545
2842 1100
